-8.009999999999999787e+00 1.979999999999999982e+00 1.159999999999999920e+00 -2.089999999999999858e+00 7.459999999999999964e+00 -8.919999999999999929e+00 7.969999999999999751e+00 3.200000000000000067e-01 7.629999999999999893e+00 9.419999999999999929e+00 8.740000000000000213e+00 -3.760000000000000231e+00 2.399999999999999911e-01 -6.839999999999999858e+00 3.470000000000000195e+00 -1.149999999999999911e+00
3.309999999999999609e+00 -2.610000000000000320e+00 -3.970000000000000195e+00 -9.339999999999999858e+00 6.199999999999999956e-01 4.930000000000000604e+00 -4.290000000000000036e+00 -6.209999999999999964e+00 -4.690000000000000391e+00 -8.500000000000000000e+00 4.830000000000000071e+00 9.640000000000000568e+00 -1.620000000000000107e+00 -2.280000000000000249e+00 6.099999999999999645e+00 -9.599999999999999645e+00
-3.389999999999998792e+00 -2.049999999999999822e+00 9.260000000000005116e+00 3.600000000000000089e+00 -9.000000000000000000e+00 -5.100000000000001199e-01 3.779999999999999805e+00 3.509999999999999787e+00 -9.480000000000000426e+00 1.330000000000000071e+00 7.660000000000005471e+00 1.359999999999999876e+00 4.209999999999999964e+00 1.519999999999999574e+00 -8.669999999999998153e+00 9.650000000000000355e+00
-9.759999999999999787e+00 8.900000000000000355e+00 -5.720000000000000639e+00 -7.679999999999997939e+00 -5.129999999999999893e+00 -8.080000000000000071e+00 5.530000000000000249e+00 -2.889999999999999236e+00 -9.699999999999999734e-01 -7.400000000000000355e+00 -6.349999999999998757e+00 6.499999999999999112e+00 8.080000000000000071e+00 1.320000000000000062e+00 1.659999999999999920e+00 -9.699999999999999289e+00
-2.399999999999999911e-01 -1.050000000000000044e+00 8.890000000000000568e+00 7.370000000000000107e+00 4.400000000000000022e-01 8.499999999999999778e-01 7.230000000000000426e+00 6.389999999999999680e+00 -5.000000000000000000e-01 -2.990000000000000213e+00 9.220000000000000639e+00 -6.150000000000000355e+00 5.370000000000000107e+00 -4.500000000000000111e-01 8.089999999999999858e+00 -3.300000000000000155e-01
3.589999999999999858e+00 -8.269999999999999574e+00 -4.929999999999999716e+00 -7.319999999999999396e+00 4.049999999999999822e+00 -9.660000000000000142e+00 -7.999999999999997391e-02 -2.020000000000000018e+00 3.220000000000001084e+00 -9.490000000000000213e+00 9.259999999999999787e+00 6.700000000000000400e-01 -6.809999999999998721e+00 6.799999999999999378e-01 5.699999999999999512e-01 4.599999999999999645e+00
-4.180000000000000604e+00 2.700000000000000178e+00 -8.350000000000001421e+00 8.870000000000000995e+00 9.369999999999999218e+00 5.419999999999999929e+00 -8.939999999999999503e+00 -2.290000000000000036e+00 8.679999999999999716e+00 -6.910000000000000142e+00 3.300000000000000155e-01 4.620000000000000107e+00 9.960000000000000853e+00 -1.639999999999999902e+00 -6.679999999999999716e+00 8.230000000000000426e+00
-8.539999999999999147e+00 3.150000000000000355e+00 6.040000000000000036e+00 9.490000000000001990e+00 6.300000000000000044e-01 8.349999999999999645e+00 7.860000000000000320e+00 7.050000000000000711e+00 5.399999999999999467e+00 8.460000000000000853e+00 3.740000000000001101e+00 -8.400000000000000355e+00 -8.570000000000000284e+00 -4.830000000000000071e+00 2.529999999999999805e+00 7.290000000000000036e+00
-4.480000000000000426e+00 3.450000000000000178e+00 -3.750000000000000000e+00 -4.269999999999999574e+00 -6.940000000000000391e+00 8.560000000000000497e+00 -2.299999999999999378e+00 1.030000000000000027e+00 5.929999999999998828e+00 -6.809999999999998721e+00 -1.310000000000000053e+00 7.660000000000003695e+00 7.599999999999999645e+00 7.300000000000002487e+00 -2.589999999999999858e+00 3.890000000000000124e+00
5.919999999999999929e+00 -2.610000000000000320e+00 -1.820000000000000062e+00 -5.070000000000000284e+00 -9.189999999999999503e+00 4.330000000000000071e+00 -2.229999999999999982e+00 -1.199999999999999956e-01 -7.099999999999999645e-01 2.639999999999999680e+00 5.250000000000000000e+00 1.199999999999999956e-01 2.629999999999999449e+00 5.750000000000000000e+00 -3.640000000000000124e+00 -6.259999999999999787e+00
7.089999999999999858e+00 -5.099999999999999645e+00 -3.200000000000000067e-01 3.099999999999999978e-01 1.489999999999999769e+00 -5.670000000000004370e+00 -5.490000000000000213e+00 -9.569999999999994955e+00 4.199999999999999845e-01 -6.919999999999995488e+00 3.140000000000005898e+00 7.550000000000009592e+00 -9.919999999999999929e+00 8.119999999999999218e+00 -3.189999999999999947e+00 -6.369999999999995666e+00
