-4.429999999999999716e+00 -4.780000000000000249e+00 6.740000000000000213e+00 3.890000000000000124e+00 8.570000000000000284e+00 -8.710000000000000853e+00 -3.600000000000000089e+00 -9.000000000000000222e-01 -5.839999999999999858e+00 -2.629999999999999893e+00 -6.379999999999999893e+00 -6.870000000000000107e+00 8.740000000000000213e+00 6.870000000000000107e+00 -4.839999999999999858e+00 -1.770000000000000018e+00
2.399999999999999911e+00 -5.009999999999999787e+00 -2.800000000000000266e-01 4.650000000000000355e+00 -7.160000000000000142e+00 -1.030000000000000027e+00 2.350000000000000089e+00 7.280000000000000249e+00 1.439999999999999947e+00 -5.530000000000000249e+00 8.839999999999999858e+00 -3.910000000000000142e+00 -6.530000000000000249e+00 -5.620000000000000107e+00 -1.120000000000000107e+00 8.750000000000000000e+00
6.450000000000000178e+00 -8.279999999999999361e+00 -9.310000000000000497e+00 3.450000000000000178e+00 -6.429999999999999716e+00 5.559999999999999609e+00 4.299999999999999933e-01 -6.150000000000000355e+00 -2.959999999999999964e+00 5.599999999999999645e+00 9.240000000000000213e+00 5.480000000000000426e+00 -7.730000000000000426e+00 -5.269999999999999574e+00 4.299999999999999933e-01 3.729999999999999982e+00
-8.669999999999999929e+00 5.900000000000000355e+00 -2.939999999999999947e+00 -5.839999999999999858e+00 2.830000000000000071e+00 -6.250000000000000000e+00 4.280000000000000249e+00 -9.900000000000000355e+00 -8.179999999999999716e+00 -6.610000000000000320e+00 -1.389999999999999902e+00 9.210000000000000853e+00 1.110000000000000098e+00 -2.779999999999999805e+00 3.779999999999999805e+00 5.480000000000000426e+00
7.400000000000000355e+00 4.459999999999999964e+00 2.629999999999999893e+00 1.300000000000000044e+00 1.540000000000000036e+00 -3.459999999999999964e+00 3.729999999999999982e+00 -9.429999999999999716e+00 -6.150000000000000355e+00 1.209999999999999964e+00 1.239999999999999991e+00 -9.470000000000000639e+00 7.500000000000000000e+00 4.080000000000000071e+00 -6.540000000000000036e+00 -9.250000000000000000e+00
-4.209999999999999964e+00 7.669999999999999929e+00 -7.799999999999999822e+00 -6.800000000000000488e-01 -8.179999999999999716e+00 -7.790000000000000036e+00 3.240000000000000213e+00 9.369999999999999218e+00 3.370000000000000107e+00 -5.620000000000000107e+00 2.060000000000000053e+00 5.349999999999999645e+00 1.560000000000000053e+00 9.899999999999999911e-01 -5.080000000000000071e+00 -9.279999999999999361e+00
-7.070000000000000284e+00 -6.450000000000000178e+00 -5.290000000000000036e+00 -8.089999999999999858e+00 -3.560000000000000053e+00 -9.589999999999999858e+00 3.900000000000000133e-01 -9.000000000000000000e+00 -5.299999999999999822e+00 -7.620000000000000107e+00 9.800000000000000711e+00 6.040000000000000036e+00 -2.600000000000000089e+00 4.910000000000000142e+00 -8.960000000000000853e+00 -5.879999999999999893e+00
9.240000000000000213e+00 4.950000000000000178e+00 9.939999999999999503e+00 4.559999999999999609e+00 -6.150000000000000355e+00 9.499999999999999556e-01 1.419999999999999929e+00 2.589999999999999858e+00 8.140000000000000568e+00 3.450000000000000178e+00 4.370000000000000107e+00 -7.070000000000000284e+00 5.360000000000000320e+00 3.430000000000000160e+00 -7.269999999999999574e+00 -1.199999999999999956e-01
-9.089999999999999858e+00 8.929999999999999716e+00 -2.099999999999999922e-01 9.740000000000000213e+00 5.139999999999999680e+00 8.609999999999999432e+00 6.570000000000000284e+00 7.280000000000000249e+00 -6.800000000000000488e-01 4.570000000000000284e+00 -4.940000000000000391e+00 3.089999999999999858e+00 -7.709999999999999964e+00 -5.089999999999999858e+00 6.440000000000000391e+00 -2.220000000000000195e+00
-5.910000000000000142e+00 1.439999999999999947e+00 -2.759999999999999787e+00 -1.590000000000000080e+00 2.049999999999999822e+00 -5.480000000000000426e+00 -6.440000000000000391e+00 -9.929999999999999716e+00 7.089999999999999858e+00 -5.139999999999999680e+00 5.600000000000000533e-01 2.229999999999999982e+00 -9.039999999999999147e+00 -5.100000000000000089e-01 -8.119999999999999218e+00 -2.779999999999999805e+00
2.410000000000000142e+00 -9.919999999999999929e+00 -4.519999999999999574e+00 5.790000000000000036e+00 1.290000000000000036e+00 3.509999999999999787e+00 6.799999999999999822e+00 -3.859999999999999876e+00 -1.499999999999999944e-01 -8.669999999999999929e+00 2.700000000000000178e-01 9.100000000000000311e-01 -9.070000000000000284e+00 5.860000000000000320e+00 -1.949999999999999956e+00 -3.330000000000000071e+00
-8.999999999999999667e-02 -3.700000000000000178e+00 3.370000000000000107e+00 4.730000000000000426e+00 -1.669999999999999929e+00 -6.629999999999999893e+00 -4.629999999999999893e+00 7.000000000000000666e-02 9.589999999999999858e+00 -6.360000000000000320e+00 -6.259999999999999787e+00 -4.089999999999999858e+00 -5.860000000000000320e+00 6.750000000000000000e+00 6.600000000000000311e-01 4.450000000000000178e+00
-5.000000000000000000e+00 6.509999999999999787e+00 -3.350000000000000089e+00 -4.349999999999999645e+00 1.340000000000000080e+00 8.400000000000000355e+00 6.040000000000000036e+00 -8.220000000000000639e+00 -2.790000000000000036e+00 8.519999999999999574e+00 -8.349999999999999645e+00 -9.050000000000000711e+00 -6.469999999999999751e+00 -9.669999999999999929e+00 4.799999999999999822e-01 -3.000000000000000000e+00
-3.479999999999999982e+00 -9.169999999999999929e+00 9.390000000000000568e+00 -2.390000000000000124e+00 6.530000000000000249e+00 7.660000000000000142e+00 -8.640000000000000568e+00 4.070000000000000284e+00 -9.699999999999999734e-01 -6.440000000000000391e+00 3.080000000000000071e+00 4.929999999999999716e+00 9.210000000000000853e+00 3.109999999999999876e+00 -6.490000000000000213e+00 -2.200000000000000011e-01
